text,bad,toxic,non-toxic
I love that everyone openly admits the Government doesn’t care about us but then they buy into our Government mandating a vaccine out of the kindness of their heart.,,,
I like a natural source of protection called Jesus Christ!!!,,,
One AMA Logo is a pair of  Serpents  wrapped around a  needle . Asclepius was the son of Apollo and Demi-god of medicine. He carried a staff with a  Serpent  wrapped around it. The  Serpent  is Satan and the safest place to place the venom of the  Serpent  is in the  trash  can.,,,
"&quot; Don&#39;t be fooled by anti-vax disinformationists! Heart attacks are perfectly normal and nothing to be afraid of! Many types of heart attacks are actually good for you! According to Science, myocarditis &#39;isn&#39;t even a disease.&#39; &quot;",,,
Government Propaganda!!  That&#39;s all!!  Slick af!,,,
"If the government actually cared a out you goofballs and your health, they would give you free Healthcare. Just saying, I&#39;m no commie or socialist clown but if you claim that you care about public health, this country&#39;s Healthcare system is that of a 3rd world country.",,,
"&quot;Man with vaccine side-effect has message for unvaccinated&quot; &quot;Yes, I took the &#39;vaccine.&#39;  And I am a victim of those exceedingly rare adverse events.  Also, I&#39;ve contracted Covid three times since being fully boosted.  But YOU people have GOT to realize that they&#39;re safe and effective... safe and effective... safe and effective... safe and effective... safe and effective...&quot;OK, looks like we&#39;ve jumped the shark, at this point....",,,
We also know that we are not Guinea pigs for the pharmaceutical companies.   We are not vaccine hesitant we do our homework and know these companies have immunity from prosecution.  This experiment ends in 2023.  Only 1% of doctors report side effects.,,,
H1N1 vaccines were previously banned for Guillain-Barre&#39; syndrome. But Fauci and Obama were able to dupe the masses into taking them again,,,
They always says very rare...how do they know its rare if jabs created in short time....,,,
99% graphine oxide don&#39;t do itdoc /ask 4 IVER,,,
He is obviously an idiot or thinks others are.,,,
agenda complicit MSM are party to continued Democide,,,
https://youtube.com/shorts/_JWXX1hsGMw?feature=share,,,
i wish CNN would  talk about the testimonies of real people being censured here in youtube.,,,
The comment section is lit in my country comments on news articles are turned off lol,,,
J&amp;J… still faking bankruptcy to dodge lawsuits from the ovarian cancer patients they ruined the lives of,,,
I just tried putting up a link about truth about the v and YouTube just deleted it ? What r they scared of ????????????,,,
"Im not vaccinated and not going to get vaccinated. Neither are my wife and three kids. We&#39;ve had Covid in our immediate household twice, as has my elderly mother and my brother who has about 7 different health issues...and we&#39;re all alive and no one went to the hospital. So when I see people screaming at other people to &quot;just wear your mask!&quot; Or &quot;Get vaccinated!&quot; I can&#39;t help but think that they are completely off their fucking rocker insane and been completely brainwashed by a fear campaign the past two years",,,
Full of shit,,,
"AIDS vs COVIDCan you imagine if we had treated people with AIDS the way we are treating the unjabbed? Can you imagine if we had deprived people with AIDS the right to work, to travel, to visit dying family and friends, if we had denied them the right to attend funerals, weddings, concerts, sporting events... Can you see a world where we would have deprived them of access to medical services, and created &quot;quarantine camps&quot; for them? Can you imagine if we had told them that unless they changed their lifestyle and placed less of a strain on hospitals, and on society, they would be ostracized? And treated as subhumans? Can you imagine if we had told them we would starve them out by denying them access to grocery stores? AIDS (I mean Fauci with AZT and other meds) has killed millions of people  worldwide. It was being spread almost uncontrollably in Africa and has been a huge economic burden to many contries all over the world. In spite of all of that we never banned African people from traveling to other countries, made them wear unhealthy masks, tested them repeatedly, wear them wear any sort of identifier or done anything else to ritualistically shame them. We never implemented AIDS free passports or anything of the sort. We remained human? We remained compassionate? We didn&#39;t genetically alter ourselves our demand that others genetically modify themselves. As a global society we behaved with morals and ethics. We exhibited concern and care for those who were sick. Doctors didn&#39;t run like cowards from their hypocratic oath? They conducted themselves honorably and didn&#39;t euthanize the elderly, or young children just to play a misleading statistics game. As a society treating people as if they were less than human because of a lifestyle choice or because of an infirmity would have been seen as reprehensible. How did we get to where we are? Why have we allowed the vile elite to dehumanize us just so they could implement their great economic reset and impose their new world order? Why was it so easy for so many to discard their mantra of equality for everyone? Why was it so easy for so many to ignore big pharmas trillion dollar interest and profits? Why has it been so easy for so many to sever their ties to family and friends because of what should be their private medical decisions and for exercising their bodily autonomy? Are we human beings acting more like robots than human beings? Are allowing ourselves to be programmed through fear based trauma? Are we allowing ourselves to be programmed through repetitive fear mongering of cases of infection and death, with false positives and counting deaths of other causes as virus deaths? As a society have we abandoned our instinct to question? Have we simply become willful believers of obvious lies? Have we chosen to believe in government and media because we don&#39;t want to believe in God anymore? Have we been led to this apathy and indifference towards others little by little? Have we been led little by little to abandon our love of true mental, physical and spiritual freedom and cultural diversity? When did we get to the point where we thought it was ok to tell others what their religious beliefs are or what their religious beliefs should be? And how did we get to such an arrogant point of faux spiritualness? Are we truly progressing? Or are we regressing towards a global tyranny where only one opinion, one perspective, one doctrine is tolerated? Our we enslaving ourselves to a one world tyranny, one world order? Do we really want a world where everyone thinks the same, acts the same, says the same thing? Do we really want a global society that behaves like robots just so the introduction of robots and AI is more easy to assimilate? Should we roboticize ourselves just so we can cohabit the planet with AI and robots? Is that progress? Is that evolution? Or is that a dystopia we wouldn&#39;t wish on our worst enemy? We have seen what absolute control and absolute power does to people? It destroys the values humans hold dear to them in that tyrannical leader, i.e (Stalin,Hitler, Franco, Mussolini, Mao Zedong, Xi Jin ping, Kim Jung Um, Trudeau, Macron, Pinochet...) And society is tortured, maimed, genocided &quot;for the well being of all&quot;. Society and human life is treated as if it were the excrement of the elites. We have seen the morals and values kings and queens have appropriated for themselves over the last few centuries and millennia. If all of society must be sacrificed for their well being, then so be it. That is what the Machiavellis and the Marquis De Sades have taught them. We the people, the masses, we cannot surrender our humanity and our souls so that the insatiable avarice of the multi billionaires can continue to be fed. Many people have realized that this virus is a pretext for a spiritual war. Are you going to offer up your soul to the decadent, evil billionaires proclaiming themselves to be philanthropist? Or are you going to maintain your humanity, your soul, your dignity and reject all of these evil mandates, dictates and laws that aim to eliminate the value of a free and independent human being?",,,
